reaction,gpr,GO_HKP,DLKcat,MTLKP,TurNup,UniKP,database,fill_method,database_clean,reaction_type,is_complex,base_reaction,is_reverse,Ensemble_Geometric_Mean,Ensemble_Arithmetic_Mean,Ensemble_Median,Ensemble_Weighted
ALCD19_reverse_num1,b1478,136.2454183611817,0.6434,8.121188,61.86354064941406,3.2312739247872395,0.55,,0.55,Metabolic (Reverse),False,ALCD19,True,5.6849584164399625,18.464850643550328,5.676230962393619,5.6849584164399625
ALCD19_reverse_num2,b1241,122.42412220751704,,10.427507,12.597640991210938,6.046301810920078,0.55,,0.55,Metabolic (Reverse),False,ALCD19,True,9.260899684013483,9.690483267377004,10.427507,5.308720796031672
ALCD2x_num1,b1241,122.42412220751704,0.3664,39.62648,11.183436393737791,23.41534300952709,,139.05093333333335,,Metabolic (Core),False,ALCD2x,False,7.852432091206033,18.64791485081622,17.29938970163244,7.852432091206033
ALCD2x_num2,b1478,136.2454183611817,1762.566,40.22028,63.62043380737305,10.400376497266745,,139.05093333333335,,Metabolic (Core),False,ALCD2x,False,82.75781987152087,469.20177257615995,51.920356903686525,82.75781987152087
ALCD2x_reverse_num1,b1241,122.42412220751704,0.6483,40.368023,18.006572723388672,9.38360738254706,,139.05093333333335,,Metabolic (Reverse),False,ALCD2x,True,8.154617548752961,17.10162577648393,13.695090052967867,8.154617548752961
ALCD2x_reverse_num2,b1478,136.2454183611817,,21.952799,90.93651580810548,6.046301810920078,,139.05093333333335,,Metabolic (Reverse),False,ALCD2x,True,22.93890473419894,39.64520553967519,21.952799,10.481646489381166
ALDD19xr,b1385,129.20025527297207,8.3023,12.13539,17.973230361938477,3.470363952708512,96.8,,96.8,Metabolic (Core),False,ALDD19xr,False,8.903552649402302,10.470321078661748,10.218845,8.903552649402302
ALDD19xr_reverse,b1385,129.20025527297207,0.2473,18.168499,18.9267520904541,11.311990667194513,96.8,,96.8,Metabolic (Reverse),False,ALDD19xr,True,5.569158450479764,12.163635439412154,14.740244833597256,5.569158450479764
ALDD2y_num1,b0493,207.10415120122465,0.298,3.9951026,8.982563018798828,11.424475857554716,,16.2793,,Metabolic (Core),False,ALDD2y,False,3.324644316113152,6.175035369088386,6.488832809399414,3.324644316113152
ALDD2y_num2,b3011,121.175352563932,179.5767,9.0885935,13.253585815429688,6.332120906841956,,16.2793,,Metabolic (Core),False,ALDD2y,False,19.23788457881247,52.06275005556791,11.171089657714845,19.23788457881247
ALDD2y_num3,b3588,155.2551722501099,588.3956,0.7759087,12.2088623046875,6.332120906841956,,16.2793,,Metabolic (Core),False,ALDD2y,False,13.706485408747824,151.92812297788234,9.270491605764729,13.706485408747824
ALDD2y_num4,b3003,132.7889795946009,1.0117,5.70405,12.390303611755373,4.221350535826457,,16.2793,,Metabolic (Core),False,ALDD2y,False,4.168138196742729,5.831851036895457,4.962700267913228,4.168138196742729
ALDD2y_num5,b4269,137.33652202813053,1.4437,216.87943,97.25762176513672,3.318657465044924,,16.2793,,Metabolic (Core),False,ALDD2y,False,17.829753892602966,79.7248523075454,50.28813961509082,17.829753892602966
ALDD3y_num1,b4269,137.33652202813053,29.5499,219.01154,100.19639587402344,4.757798011142381,,112645.641475366,,Metabolic (Core),False,ALDD3y,False,41.910252630962894,88.37890847129145,64.87314793701172,41.910252630962894
ALDD3y_num2,b3588,155.2551722501099,,1.2421515,12.577770233154297,3.0876692428883983,,112645.641475366,,Metabolic (Core),False,ALDD3y,False,3.6402929303029423,5.635863658680898,3.0876692428883983,2.635434635174776
ALDD3y_num3,b3011,121.175352563932,,8.193222,13.65406322479248,4.055391167371879,,112645.641475366,,Metabolic (Core),False,ALDD3y,False,7.683925184367623,8.634225464054786,8.193222,4.615166204273531
ALKP,b2690,189.6850202355557,9.5418,6.2574997,4.404599666595459,10.285457757985752,70.2908,,70.2908,Metabolic (Core),False,ALKP,False,7.2117440237021,7.622339281145303,7.89964985,7.2117440237021
ALLK,b4084,205.72000000000008,7.2885,6.2292223,6.855249881744385,4.757798011142381,47.0,,47.0,Metabolic (Core),False,ALLK,False,6.203336206209103,6.282692548221691,6.542236090872192,6.203336206209103
ALLPI,b4090,122.42412220751704,,,,,6.1,,6.1,Metabolic (Core),False,ALLPI,False,,,,
ALLPI_reverse,b4090,122.42412220751704,,,,,6.1,,6.1,Metabolic (Reverse),False,ALLPI,True,,,,
ALLTAMH2,b0516,122.42412220751704,4.477,36.309864,17.776649475097656,6.933091443790466,,112645.641475366,,Metabolic (Core),False,ALLTAMH2,False,11.8972650905669,16.374151229722028,12.354870459444061,11.8972650905669
ALLTN,b0512,136.47847541820553,49.7643,3.8791199,34.088134765625,4.674531227649103,323074.36,,323074.36,Metabolic (Core),False,ALLTN,False,13.243357462933355,23.101521473318524,19.381332996637052,13.243357462933355
ALLTNt2rpp,b0511,23.0,2.5002,2.4691768,31.296167373657227,5.359793510374774,,112645.641475366,,Metabolic (Core),False,ALLTNt2rpp,False,5.672722488044235,10.406334421008,3.9299967551873873,5.672722488044235
ALLTNt2rpp_reverse,b0511,23.0,162.9636,2.4691768,31.296167373657227,2.3823735145285267,,112645.641475366,,Metabolic (Reverse),False,ALLTNt2rpp,True,13.160910975954422,49.777829422046445,16.882672086828613,13.160910975954422
ALLTNtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,ALLTNtex,False,,,,
ALLTNtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,ALLTNtex,False,,,,
ALLTNtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,ALLTNtex,False,,,,
ALLTNtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,ALLTNtex,False,,,,
ALLTNtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,ALLTNtex,True,,,,
ALLTNtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,ALLTNtex,True,,,,
ALLTNtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,ALLTNtex,True,,,,
ALLTNtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,ALLTNtex,True,,,,
ALLULPE,b4085,173.42795360893282,,,,,,,,Metabolic (Core),False,ALLULPE,False,,,,
ALLULPE_reverse,b4085,173.42795360893282,,,,,,,,Metabolic (Reverse),False,ALLULPE,True,,,,
ALLabcpp,b4088 and b4087 and b4086,128.2406734749161,124.4868,10.979056,3.829425096511841,45.25391345988196,,112645.641475366,,Metabolic (Core),True,ALLabcpp,False,22.060711044173217,46.13729863909845,28.11648472994098,22.060711044173217
ALLtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,ALLtex,False,,,,
ALLtex_num2,b0929,94.8168,,,,,,112645.641475366,,Transport,False,ALLtex,False,,,,
ALLtex_num3,b0241,33.2825,,,,,,112645.641475366,,Transport,False,ALLtex,False,,,,
ALLtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,ALLtex,False,,,,
ALLtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,ALLtex,True,,,,
ALLtex_reverse_num2,b0929,94.8168,,,,,,112645.641475366,,Transport,False,ALLtex,True,,,,
ALLtex_reverse_num3,b0241,33.2825,,,,,,112645.641475366,,Transport,False,ALLtex,True,,,,
ALLtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,ALLtex,True,,,,
ALPATE160pp,b1677 and b0657,151.18324760891227,21.2569,5.7526875,5.208593845367432,2.23349776356753,,112645.641475366,,Metabolic (Core),True,ALPATE160pp,False,6.14142541499097,8.61291977723374,5.480640672683716,6.14142541499097
ALPATG160pp,b1677 and b0657,151.18324760891227,107.9288,8.712825,5.528118133544922,7.273687187580228,,112645.641475366,,Metabolic (Core),True,ALPATG160pp,False,13.944632351844024,32.360857580281284,7.993256093790114,13.944632351844024
ALR2_num1,b1781,217.1028613676441,6.5416,6.5506234,11.013404846191406,0.7195177446827061,,,,Metabolic (Core),False,ALR2,False,4.2927187215617,6.206286497718528,6.5461117,4.2927187215617
ALR2_num2,b3012,225.0,,4.299936,8.682943344116211,4.69157887104192,,,,Metabolic (Core),False,ALR2,False,5.595204877350768,5.891486071719377,4.69157887104192,3.637994139827067
ALR2_num3,b0207,175.1936841441172,,4.2388606,19.955753326416016,3.0876692428883983,,,,Metabolic (Core),False,ALR2,False,6.392185128498413,9.094094389768138,4.2388606,4.020101406988128
ALR2_num4,b3001,155.2551722501099,,2.1101456,22.00316619873047,3.0876692428883983,,,,Metabolic (Core),False,ALR2,False,5.23370762752627,9.066993680539623,3.0876692428883983,3.4602469409304004
ALR2x,b1771,215.88128544774256,2.1541,2.1364381,18.96019172668457,7.194194088629481,,112645.641475366,,Metabolic (Core),False,ALR2x,False,5.005474606605696,7.611230978828512,4.674147044314741,5.005474606605696
ALR4x,b3945,129.20025527297207,2.6729,13.24356,15.076271057128906,4.074876182746937,,112645.641475366,,Metabolic (Core),False,ALR4x,False,6.828871681199689,8.76690180996896,8.659218091373468,6.828871681199689
ALTRH,b3091,136.71153247522938,,,,,,,,Metabolic (Core),False,ALTRH,False,,,,
AM3PA,b0110,206.75125446366417,42.7921,1.6290432,4.032395839691162,7.381707492199664,,112645.641475366,,Metabolic (Core),False,AM3PA,False,6.749227194578249,13.958811632972706,5.7070516659454125,6.749227194578249
AM4PA,b0110,206.75125446366417,0.6342,,4.409084796905518,4.810772528691261,,112645.641475366,,Metabolic (Core),False,AM4PA,False,2.378281022714506,3.2846857751989256,4.409084796905518,1.9151261124386032
AM4PCP,b1192,136.2454183611817,3.8062,,3.562162399291992,6.064563476980895,,112645.641475366,,Metabolic (Core),False,AM4PCP,False,4.348454752121345,4.477641958757629,3.8062,3.01128053272048
AMALT1,b3416,149.80799644754114,16.5579,25.34054,71.97586822509766,10.40299112229892,39251.5,,39251.5,Metabolic (Core),False,AMALT1,False,23.675085998918284,31.06932483684914,20.94922,23.675085998918284
AMALT2,b3416,149.80799644754114,14.8012,23.63233,58.517555236816406,18.05149927356397,39251.5,,39251.5,Metabolic (Core),False,AMALT2,False,24.654757223304237,28.75064612759509,20.841914636781986,24.654757223304237
AMALT3,b3416,149.80799644754114,9.5437,27.044092,76.39129638671875,32.94228372318428,39251.5,,39251.5,Metabolic (Core),False,AMALT3,False,28.388777554789396,36.48034302747576,29.99318786159214,28.388777554789396
AMALT4,b3416,149.80799644754114,19.3068,12.936652,78.69956970214844,6.245464574809021,39251.5,,39251.5,Metabolic (Core),False,AMALT4,False,18.71833972372396,29.297121569239362,16.121726,18.71833972372396
AMANAPEr,b3223,115.69288473855742,,,,,,,,Metabolic (Core),False,AMANAPEr,False,,,,
AMANAPEr_reverse,b3223,115.69288473855742,,,,,,,,Metabolic (Reverse),False,AMANAPEr,True,,,,
AMANK,b3222,152.62479040685164,28.5181,5.6569247,7.553021430969238,12.425167336292276,69.5,,69.5,Metabolic (Core),False,AMANK,False,11.092539583651371,13.538303366815379,9.989094383630757,11.092539583651371
AMAOTr,b0774,115.69288473855748,14.2262,0.10317036,8.928976058959961,15.77574159368995,0.2280303,,0.2280303,Metabolic (Core),False,AMAOTr,False,3.7919170169668126,9.758522003162478,11.57758802947998,3.7919170169668126
AMAOTr_reverse,b0774,115.69288473855748,2.7388,0.8856215,7.036784648895264,33.66240634310002,0.2280303,,0.2280303,Metabolic (Reverse),False,AMAOTr,True,4.895893614257559,11.08090312299882,4.887792324447632,4.895893614257559
AMMQLT8,b3833,189.6850202355557,327.0257,0.0507809,1.6679739952087402,6.796460182343027,,,,Metabolic (Core),False,AMMQLT8,False,3.7041501476753456,83.88522876938794,4.232217088775883,3.7041501476753456
AMPMS2,b3994,120.42138255624845,0.0263,5.885773,4.512057304382324,7.897718004824455,,112645.641475366,,Metabolic (Core),False,AMPMS2,False,1.5325296005301579,4.580462077301695,5.198915152191162,1.5325296005301579
AMPN,b1982,197.70251011777788,,,,,113403.89866666666,,113403.89866666666,Metabolic (Core),False,AMPN,False,,,,
AMPNTAT,b4093,205.72000000000008,25.1119,3.7343228,13.234732627868652,20.83005914936328,,112645.641475366,,Metabolic (Core),False,AMPNTAT,False,12.680146645161207,15.727753644307983,17.032395888615966,12.680146645161207
AMPTASECG_num1,b2523,133.20262771610487,1.972,99.06607,204.5173797607422,3.6115615622253454,128.6681788181818,,128.6681788181818,Metabolic (Core),False,AMPTASECG,False,19.490109175417214,77.29175283074188,51.33881578111267,19.490109175417214
AMPTASECG_num2,b0932,109.46969718755258,,16.354261,8.708569526672363,6.7859805272721,128.6681788181818,,128.6681788181818,Metabolic (Core),False,AMPTASECG,False,9.886975371541597,10.616270351314823,8.708569526672363,5.57567677132607
AMPTASECG_num3,b4260,136.70881435012527,,59.74422,20.079370498657227,6.7859805272721,128.6681788181818,,128.6681788181818,Metabolic (Core),False,AMPTASECG,False,20.11652058386382,28.86985700864311,20.079370498657227,9.49871045488746
AMPTASECG_num4,b0237,136.47847541820553,,62.026737,17.776649475097656,6.7859805272721,128.6681788181818,,128.6681788181818,Metabolic (Core),False,AMPTASECG,False,19.55902271471224,28.86312233412325,17.776649475097656,9.300587078836863
AMPTASEPG_num1,b4260,136.70881435012527,16.4044,62.47051,20.079370498657227,2.561459863767772,,112645.641475366,,Metabolic (Core),False,AMPTASEPG,False,15.15194072188711,25.378935090606248,18.24188524932861,15.15194072188711
AMPTASEPG_num2,b2523,133.20262771610487,,426.43143,204.5173797607422,4.200352710379372,,112645.641475366,,Metabolic (Core),False,AMPTASEPG,False,71.55199200741863,211.71638749037382,204.5173797607422,24.601766758043627
AMPTASEPG_num3,b0932,109.46969718755258,,7.4215183,8.453145980834961,4.200352710379372,,112645.641475366,,Metabolic (Core),False,AMPTASEPG,False,6.411096255055634,6.691672330404778,7.4215183,4.029018142609253
AMPTASEPG_num4,b0237,136.47847541820553,,65.17757,17.776649475097656,2.229301480764941,,112645.641475366,,Metabolic (Core),False,AMPTASEPG,False,13.720574387850698,28.394506985287535,17.776649475097656,7.129009928446503
AMPtex_num1,b0929,94.8168,,,,,,112645.641475366,,Transport,False,AMPtex,False,,,,
AMPtex_num2,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,AMPtex,False,,,,
AMPtex_num3,b0241,33.2825,,,,,,112645.641475366,,Transport,False,AMPtex,False,,,,
AMPtex_num4,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,AMPtex,False,,,,
AMPtex_reverse_num1,b0929,94.8168,,,,,,112645.641475366,,Transport,False,AMPtex,True,,,,
AMPtex_reverse_num2,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,AMPtex,True,,,,
AMPtex_reverse_num3,b0241,33.2825,,,,,,112645.641475366,,Transport,False,AMPtex,True,,,,
AMPtex_reverse_num4,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,AMPtex,True,,,,
ANHGMtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,ANHGMtex,False,,,,
ANHGMtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,ANHGMtex,False,,,,
ANHGMtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,ANHGMtex,False,,,,
ANHGMtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,ANHGMtex,False,,,,
ANHGMtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,ANHGMtex,True,,,,
ANHGMtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,ANHGMtex,True,,,,
ANHGMtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,ANHGMtex,True,,,,
ANHGMtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,ANHGMtex,True,,,,
ANHMK,b1640,143.25976446138526,0.9533,,65.53939819335938,5.265135685472943,,112645.641475366,,Metabolic (Core),False,ANHMK,False,6.903148298225465,23.91927795961077,5.265135685472943,4.258781927933727
ANPRT,b1263,121.23861216232469,4.8679,1.4095602,0.9176442623138428,2.458310668233155,4.4,,4.4,Metabolic (Core),False,ANPRT,False,1.983508651093113,2.4133537826367495,1.9339354341165775,1.983508651093113
ANS,b1263 and b1264,116.6619199476233,11.369,2.7888298,4.065340042114258,6.9899481650584585,3.7,,3.7,Metabolic (Core),True,ANS,False,5.478715860371793,6.303279501793179,5.527644103586358,5.478715860371793
AOBUTDs,s0001,,5581.1557,,,10.400376497266745,,,,Metabolic (Core),False,AOBUTDs,False,240.9276251696064,2795.7780382486335,2795.7780382486335,15.521843484895935
AOXSr2,b0776,115.69288473855748,372541.5801,0.04934374,0.1351247280836105,1.420938285285866,0.044,,0.044,Metabolic (Core),False,AOXSr2,False,7.707778330627821,93135.79637668835,0.7780315066847383,7.707778330627821
AP4AH,b0049,152.62479040685164,2.8586,1.6902533,1.7962191104888916,1.5539312089624406,250.0,,250.0,Metabolic (Core),False,AP4AH,False,1.9163466458824983,1.9747509048628331,1.743236205244446,1.9163466458824983
AP4AS,b4129,97.46316781454354,,,,,,,,Metabolic (Core),False,AP4AS,False,,,,
AP5AH,b0049,152.62479040685164,1.7681,1.5482793,2.5804545879364014,3.2540836056774123,0.55,,0.55,Metabolic (Core),False,AP5AH,False,2.1896276306980216,2.287729373403453,2.174277293968201,2.1896276306980216
APCS,b0121,94.35095537652876,12.5072,0.29775545,0.8997303247451782,38.4344729658555,0.14,,0.14,Metabolic (Core),False,APCS,False,3.3687072840512475,13.03478968515017,6.703465162372589,3.3687072840512475
APG3PAT120,b3059,149.80799644754114,30.6822,8.147329,4.4356207847595215,3.2394747145515583,,112645.641475366,,Metabolic (Core),False,APG3PAT120,False,7.741634950544175,11.62615612482777,6.29147489237976,7.741634950544175
APG3PAT140,b3059,149.80799644754114,0.5254,8.147329,3.937682628631592,1.436612173128217,,112645.641475366,,Metabolic (Core),False,APG3PAT140,False,2.218305692058116,3.511755950439952,2.6871474008799043,2.218305692058116
APG3PAT141,b3059,149.80799644754114,57.1696,8.147329,8.044942855834961,1.436612173128217,,112645.641475366,,Metabolic (Core),False,APG3PAT141,False,8.565657959644385,18.699621007240793,8.09613592791748,8.565657959644385
APG3PAT160,b3059,149.80799644754114,26.9737,8.147329,8.044942855834961,3.194268354614871,,112645.641475366,,Metabolic (Core),False,APG3PAT160,False,8.668870891616107,11.590060052612458,8.09613592791748,8.668870891616107
APG3PAT161,b3059,149.80799644754114,1.6662,8.147329,8.044942855834961,7.190765165547722,,112645.641475366,,Metabolic (Core),False,APG3PAT161,False,5.2937096016755705,6.26230925534567,7.6178540106913415,5.2937096016755705
APG3PAT180,b3059,149.80799644754114,4.3202,8.147329,3.822190046310425,1.6201470355219878,,112645.641475366,,Metabolic (Core),False,APG3PAT180,False,3.842345853441809,4.477466520458103,4.071195023155212,3.842345853441809
APG3PAT181,b3059,149.80799644754114,8.4398,8.147329,8.044942855834961,1.0590721531572571,,112645.641475366,,Metabolic (Core),False,APG3PAT181,False,4.919817358289731,6.422786002248054,8.09613592791748,4.919817358289731
APH120,b0968,123.60963225270936,26.087,,38.13453674316406,3.2394747145515583,,112645.641475366,,Metabolic (Core),False,APH120,False,14.770858435556017,22.48700381923854,26.087,7.534497652438278
APH140,b0968,123.60963225270936,4.5171,,38.13453674316406,1.0590721531572571,,112645.641475366,,Metabolic (Core),False,APH140,False,5.6715431816139,14.570236298773773,4.5171,3.6751573022569914
APH141,b0968,123.60963225270936,2.749,,38.13453674316406,5.267713136932461,,112645.641475366,,Metabolic (Core),False,APH141,False,8.204241651819855,15.383749960032176,5.267713136932461,4.847622949776983
APH160,b0968,123.60963225270936,0.1624,,37.01604461669922,1.0590721531572571,,112645.641475366,,Metabolic (Core),False,APH160,False,1.8533916181810672,12.745838923285492,1.0590721531572571,1.5884567554101767
APH161,b0968,123.60963225270936,1.2028,,38.13453674316406,1.122388381894457,,112645.641475366,,Metabolic (Core),False,APH161,False,3.720074913657771,13.486575041686175,1.2028,2.678636388092966
APH180,b0968,123.60963225270936,1.4028,,37.01604461669922,2.419531547116704,,112645.641475366,,Metabolic (Core),False,APH180,False,5.008477019173426,13.612792054605308,2.419531547116704,3.3479523177663735
